ID do cliente;CPF do cliente;Nome do cliente;Telefone com DDD;Logradouro;UF;Município;ID do produto;Nome do produto;Preço unitário;Quantidade comprada;Valor total pago;Taxa de entrega;Nome do entregador;Data da compra;Data da entrega
4845;634.721.908-50;Heloisa Guerra;(071) 2858-6957;Morro Cavalcanti, 742;MG;Uberlândia;5;Teclado;150;7;1079.06;29.06;Clarice da Mata;2025-09-29;2025-10-17
4846;218.057.694-30;Maysa Abreu;21 8203-7820;Vila Siqueira, 23;SP;Santos;4;Mouse;80;9;769.11;49.11;Marcelo Pacheco;2025-10-20;2025-10-20
4847;821.049.367-13;Isabela Abreu;+55 (021) 7827 3492;Condomínio Borges, 30;SP;São Paulo;2;Smartphone;1800;10;18040.56;40.56;Beatriz Farias;2025-09-02;2025-09-29
4848;321.704.586-62;Pietro Cardoso;+55 61 7395-2316;Praça Gustavo Cavalcante, 29;MG;Juiz de Fora;10;Webcam;300;7;2146.33;46.33;Ágatha Guerra;2025-10-08;2025-10-26
4849;638.721.094-13;Davi Miguel Santos;+55 61 9193-4978;Quadra de Novaes, 9;MG;Juiz de Fora;8;HD Externo;400;6;2424.45;24.45;Maria Luiza Cavalcante;2025-09-11;2025-10-28
4850;785.023.614-90;Noah Cavalcanti;51 3978 4166;Travessa de Rocha;RJ;Fortaleza;2;Smartphone;1800;1;1841.86;41.86;Thomas Vasconcelos;2025-10-20;2025-10-28
4851;418.960.325-24;Sr. Ian da Mata;21 3914-9143;Alameda Alana Almeida, 742;SP;Santos;10;Webcam;300;10;3047.82;47.82;Yasmin Aparecida;2025-09-16;2025-10-22
4852;410.856.372-71;Nina Cunha;+55 (084) 4473 6096;Recanto Nascimento, 99;RJ;Fortaleza;2;Smartphone;1800;6;1809.1;9.1;Sr. Benicio Novais;2025-10-16;2025-10-24
4853;536.274.018-08;Helena Ferreira;0800 318 5512;Chácara da Paz, 89;SP;Santos;6;Monitor;900;4;3642.09;42.09;Gael Correia;2025-09-24;2025-10-11
4854;428.907.163-50;Giovanna Caldeira;0900 833 3592;Recanto de Pimenta, 83;RJ;Niterói;5;Teclado;150;6;949.98;49.98;Igor Rocha;2025-09-10;2025-10-04
4855;903.547.681-66;Maitê da Mota;+55 (021) 8640-4317;Viaduto Carvalho, 4;RJ;Petrópolis;6;Monitor;900;6;5439.76;39.76;Kamilly Novais;2025-10-21;2025-10-27
4856;946.082.351-33;Pietro Cavalcanti;(031) 5351-2543;Sítio de Siqueira;RJ;Niterói;5;Teclado;150;2;330.77;30.77;Brayan Guerra;2025-09-15;2025-10-15
4857;407.562.813-26;Liam Pastor;+55 (084) 4564-1511;Fazenda Maria Liz Pimenta, 85;CE;Juazeiro do Norte;4;Mouse;80;1;121.87;41.87;Henrique Cavalcanti;2025-10-20;2025-10-29
4858;193.287.456-91;Murilo Fonseca;(081) 8723-3598;Residencial de Lima, 13;CE;Rio de Janeiro;6;Monitor;900;3;2716.46;16.46;Ana Beatriz Leão;2025-09-03;2025-10-13
4859;027.198.364-78;Dr. Felipe Barros;51 2655 3979;Passarela Francisco Pastor, 41;SP;São Paulo;8;HD Externo;400;7;2833.33;33.33;Ravi Pires;2025-10-17;2025-10-22
4860;301.987.426-22;Antony Mendonça;(051) 0860 4588;Parque de Sales, 3;MG;Juiz de Fora;1;Notebook;3500;10;35011.28;11.28;Fernanda Pacheco;2025-10-01;2025-10-31
4861;185.470.936-48;Théo Nascimento;(011) 9030 5035;Pátio de Sampaio, 90;RJ;Fortaleza;1;Notebook;3500;10;35044.58;44.58;Sr. Lucas Gabriel Novais;2025-09-14;2025-10-16
4862;589.247.360-00;Raul Moraes;+55 (021) 7471 6466;Praça de Pires, 20;MG;Belo Horizonte;4;Mouse;80;10;822.97;22.97;Mathias Moreira;2025-09-10;2025-10-19
4863;125.863.974-28;Lucas Macedo;+55 (071) 1425 5492;Feira de Ramos, 2;SP;São Paulo;1;Notebook;3500;2;7018.86;18.86;Lucas Gabriel Freitas;2025-09-18;2025-10-04
4864;975.384.621-55;Rafael Cassiano;+55 (041) 7949 7066;Condomínio de Farias, 39;SP;São Paulo;9;Pen Drive;60;2;151.46;31.46;Danilo Vieira;2025-09-20;2025-10-26
4865;574.830.192-04;Diego Oliveira;+55 (011) 1685 2991;Estação Marcelo Monteiro, 378;SP;Santos;1;Notebook;3500;10;35027.45;27.45;Benjamim Brito;2025-09-26;2025-10-22
4866;531.298.064-15;Ryan Marques;(031) 7834-2603;Lagoa Lavínia Azevedo, 436;MG;Juiz de Fora;4;Mouse;80;2;173.06;13.06;Mariana Jesus;2025-10-13;2025-10-29
4867;356.142.078-80;Otávio Santos;41 2351 5064;Parque de Siqueira, 4;CE;Caucaia;8;HD Externo;400;7;2840.31;40.31;Gabriela Costa;2025-10-08;2025-10-20
4868;154.280.397-79;Natália Melo;41 1623-3747;Morro Teixeira, 92;MG;Uberlândia;3;Fone de Ouvido;250;6;1523.52;23.52;Dr. Igor Vasconcelos;2025-09-13;2025-11-01
4869;382.091.547-88;Sr. Diogo Machado;+55 84 2569 9238;Conjunto Raquel Martins, 68;SP;São Paulo;3;Fone de Ouvido;250;6;1531.93;31.93;Ana Liz Albuquerque;2025-09-03;2025-09-23
4870;607.413.589-48;Sra. Nina Camargo;+55 (051) 2011 9349;Viela Asafe Pires;SP;Campinas;10;Webcam;300;7;2118.18;18.18;Carolina Pacheco;2025-09-28;2025-09-30
4871;526.714.390-16;Sra. Gabrielly Machado;+55 (041) 6852 8657;Campo de Câmara, 361;MG;Juiz de Fora;9;Pen Drive;60;5;313.31;13.31;Ana Lívia Silveira;2025-10-26;2025-10-30
4872;806.574.319-66;Davi Lucca Rodrigues;+55 11 5134-0107;Alameda Barros, 798;CE;Caucaia;9;Pen Drive;60;6;371.67;11.67;Bernardo Cassiano;2025-10-25;2025-10-28
4873;586.273.041-90;Luan Cavalcanti;84 6805 0657;Chácara João Vitor Lopes;CE;Rio de Janeiro;6;Monitor;900;2;1841.88;41.88;Enzo Cavalcante;2025-10-16;2025-10-30
4874;509.237.684-83;Sra. Ester da Cruz;0900 070 2747;Condomínio Felipe Jesus, 52;MG;Juiz de Fora;1;Notebook;3500;6;21037.54;37.54;Nicolas Cirino;2025-10-19;2025-11-02
4875;285.649.017-49;Alana da Costa;+55 (051) 3211 3830;Distrito Teixeira, 86;CE;Caucaia;5;Teclado;150;4;630.42;30.42;Nina Sousa;2025-09-30;2025-10-04
4876;198.340.627-96;Dr. Noah Montenegro;84 1248-3461;Viaduto da Mota, 54;RJ;Petrópolis;6;Monitor;900;5;4525.56;25.56;Matheus Mendes;2025-10-09;2025-10-15
4877;261.453.870-17;Sr. Antony da Luz;+55 (061) 3068 2812;Conjunto de Nogueira, 244;MG;Uberlândia;6;Monitor;900;6;5407.06;7.06;Anna Liz Novais;2025-10-25;2025-11-01
4878;643.821.570-80;Anthony Melo;+55 (084) 1196-4880;Morro Mirella da Luz;CE;Rio de Janeiro;9;Pen Drive;60;3;223.29;43.29;Rhavi Martins;2025-08-30;2025-09-26
4879;230.517.694-52;Benicio Nascimento;84 1112-8873;Quadra de Azevedo, 7;MG;Belo Horizonte;2;Smartphone;1800;10;18013.5;13.5;Luiz Otávio Pacheco;2025-09-10;2025-10-23
4880;098.413.725-41;Sr. Miguel Vargas;+55 51 3422 8301;Vereda de da Cunha, 850;RJ;Fortaleza;10;Webcam;300;8;2436.6;36.6;Maria Sophia Araújo;2025-09-09;2025-10-24
4881;861.249.573-37;Felipe Machado;(021) 0798 1019;Vereda da Mota, 121;CE;Rio de Janeiro;7;Impressora;700;9;6349.07;49.07;Ravy Azevedo;2025-08-30;2025-10-30
4882;758.931.406-48;Yan Aragão;+55 41 5821 1974;Estação de Vieira, 3;MG;Belo Horizonte;2;Smartphone;1800;8;14447.27;47.27;Srta. Stella da Cruz;2025-10-22;2025-10-27
4883;743.650.812-17;Manuela Cunha;+55 (051) 8983 9917;Morro de da Conceição, 77;CE;Caucaia;10;Webcam;300;7;2111.9;11.9;Bernardo Sales;2025-09-15;2025-10-11
4884;756.241.093-34;Oliver Azevedo;+55 (021) 1334-1024;Vila de Ribeiro, 75;SP;Santos;9;Pen Drive;60;10;648.23;48.23;Sra. Ana Sophia Garcia;2025-09-01;2025-11-01
4885;326.017.589-02;Marina Macedo;(031) 4239-0441;Estrada de Ribeiro, 8;CE;Juazeiro do Norte;6;Monitor;900;5;4512.08;12.08;Manuela Correia;2025-10-20;2025-10-30
4886;539.280.761-59;Manuela da Rosa;0500-627-3187;Esplanada Costa, 17;MG;Belo Horizonte;4;Mouse;80;10;808.87;8.87;Mirella das Neves;2025-09-14;2025-10-05
4887;629.548.071-30;Luiz Otávio Nascimento;+55 21 3734 4856;Viaduto de Fonseca, 22;CE;Caucaia;1;Notebook;3500;2;7047.91;47.91;Sr. Lucca Melo;2025-09-13;2025-10-10
4888;715.924.836-82;Larissa da Cunha;+55 31 1599-5895;Ladeira Raquel Aragão, 1;SP;Santos;6;Monitor;900;1;908.41;8.41;Oliver Vasconcelos;2025-09-09;2025-09-10
4889;650.937.284-38;Dr. Noah Ramos;(041) 9311 0421;Viela Manuela Pinto, 58;CE;Caucaia;1;Notebook;3500;6;21024.89;24.89;Dra. Lorena Oliveira;2025-10-05;2025-10-11
4890;971.853.420-23;Maria Eduarda Viana;+55 (051) 4735-8332;Vila de da Mota, 88;MG;Belo Horizonte;4;Mouse;80;5;436.26;36.26;Bruna Aragão;2025-09-07;2025-10-05
4891;834.150.672-62;Luara Caldeira;81 7932-3072;Colônia Moura;MG;Juiz de Fora;7;Impressora;700;3;2123.86;23.86;Alexandre Macedo;2025-09-06;2025-10-18
4892;842.759.306-65;Clarice Pires;+55 71 2142 7881;Favela João Lucas Silva, 63;CE;Rio de Janeiro;3;Fone de Ouvido;250;9;2257.32;7.32;Mariah Caldeira;2025-10-01;2025-10-29
4893;968.534.027-74;Letícia da Conceição;+55 (031) 8395-0635;Estação Gomes, 85;RJ;Fortaleza;9;Pen Drive;60;4;257.59;17.59;Laura Novais;2025-10-20;2025-10-22
4894;250.917.863-68;Luigi Fonseca;(051) 3449 0284;Pátio de da Luz;SP;São Paulo;10;Webcam;300;8;2440.97;40.97;Emanuelly da Cruz;2025-10-03;2025-10-24
4895;783.510.694-93;Ayla Sampaio;(061) 6852 3016;Setor Alexandre Abreu, 66;MG;Juiz de Fora;5;Teclado;150;10;1546.73;46.73;Otávio Nascimento;2025-10-06;2025-10-16
4896;314.257.908-79;Otávio Barbosa;+55 11 8278-7187;Condomínio Pires, 9;CE;Caucaia;8;HD Externo;400;4;1605.98;5.98;Dra. Heloísa Pastor;2025-09-23;2025-09-28
4897;689.354.120-15;Sra. Rafaela Sousa;+55 (011) 9749 5210;Travessa Gonçalves;RJ;Fortaleza;8;HD Externo;400;7;2814.1;14.1;Eduarda Viana;2025-10-03;2025-10-29
4898;142.839.560-15;Hellena Moura;(051) 1764-7250;Estação Machado, 13;MG;Uberlândia;5;Teclado;150;4;639.9;39.9;Lara Araújo;2025-09-17;2025-09-17
4899;807.162.543-44;Dr. Kaique Vieira;+55 61 6466-4570;Via de Albuquerque;CE;Juazeiro do Norte;1;Notebook;3500;2;7021.1;21.1;Sr. Arthur Miguel Fonseca;2025-10-17;2025-10-25
4900;847.536.129-37;Dra. Melina Novais;+55 (041) 8940-6041;Travessa Enzo Gabriel Araújo, 75;MG;Belo Horizonte;1;Notebook;3500;3;10538.38;38.38;Benício Siqueira;2025-09-19;2025-09-19
4901;952.670.183-68;Emanuel Mendonça;+55 (061) 8021 4718;Travessa de Pereira, 6;CE;Juazeiro do Norte;3;Fone de Ouvido;250;2;548.12;48.12;Kevin Borges;2025-10-04;2025-10-16
4902;165.084.739-48;Stella Ramos;+55 (051) 1553-3767;Praia Silva, 289;SP;Campinas;10;Webcam;300;3;907.48;7.48;Maitê Albuquerque;2025-08-30;2025-09-14
4903;;;+55 61 2957-2294;Recanto Ana Cecília Montenegro;RJ;Niterói;3;Fone de Ouvido;250;9;2294.59;44.59;Maria Luísa Jesus;2025-09-13;2025-09-24
4904;645.801.279-94;Isabel Albuquerque;0800-264-2560;Lagoa Ramos, 88;RJ;Petrópolis;8;HD Externo;400;3;1200.0;45.62;José Pereira;2025-10-21;2025-10-31
4905;476.509.813-39;Rafaela Nascimento;(021) 0902 2895;Ladeira Campos, 5;MG;Belo Horizonte;8;HD Externo;400;5;2016.52;16.52;João Pedro Moura;2025-10-15;2025-11-01
4906;021.693.745-07;Maria Luiza Pinto;+55 (011) 6721-3638;Passarela Oliveira, 619;MG;Juiz de Fora;4;Mouse;80;10;835.16;35.16;Vitória Alves;2025-10-24;2025-10-29
4907;476.382.019-22;Ana Sophia Borges;+55 71 0726 3225;Ladeira de Vasconcelos, 40;CE;Rio de Janeiro;6;Monitor;900;7;6332.49;32.49;Sr. Davi Miguel Cirino;2025-09-20;2025-10-11
4908;520.496.731-16;Lara Moura;+55 41 6854 3085;Parque Thomas Ramos, 239;RJ;Fortaleza;2;Smartphone;1800;6;10812.01;12.01;Sra. Eduarda Pimenta;2025-09-28;2025-10-29
4909;374.219.508-50;Camila Pacheco;51 7262 9777;Ladeira Gomes, 56;SP;São Paulo;6;Monitor;900;8;7200.0;7.76;Sr. Ravy Rodrigues;2025-09-18;2025-09-18
4910;356.071.489-39;Arthur Gabriel Ramos;0900 372 8765;Vereda Vasconcelos, 98;MG;Uberlândia;5;Teclado;150;10;1519.65;19.65;Brayan Fonseca;2025-09-19;2025-09-24
4911;329.648.157-55;Luan da Luz;+55 (031) 4023 6721;Parque Maria Helena da Cruz, 11;MG;Uberlândia;5;Teclado;150;5;788.07;38.07;Calebe Carvalho;2025-10-09;2025-11-01
4912;543.279.860-38;Sarah Pires;(051) 4723 4302;Condomínio de Silva, 40;RJ;Fortaleza;7;Impressora;700;5;3544.48;44.48;Benjamim Pacheco;2025-09-18;2025-10-07
4913;610.473.985-75;Josué Gomes;+55 71 1955-6284;Parque de Macedo;SP;Campinas;6;Monitor;900;2;1822.75;22.75;Brayan Pires;2025-09-26;2025-09-30
4914;472.509.813-23;Antônio Vasconcelos;+55 (041) 9100-1811;Recanto Sofia Casa Grande, 42;RJ;Fortaleza;6;Monitor;900;8;7225.77;25.77;Ísis Cavalcanti;2025-10-04;2025-10-24
4915;193.257.840-41;Marina Moura;31 2005 6453;Setor Campos, 72;MG;Uberlândia;7;Impressora;700;2;1421.29;21.29;Brayan Caldeira;2025-09-20;2025-10-19
4916;973.014.285-88;Nicolas da Mata;+55 51 7134 1760;Distrito Fernandes, 41;MG;Belo Horizonte;2;Smartphone;1800;5;9025.58;25.58;Vitor Gabriel Sales;2025-10-20;2025-10-22
4917;431.652.709-61;Liz Silveira;+55 (051) 8912 6251;Vereda Bryan Cunha, 20;SP;Santos;7;Impressora;700;1;737.28;37.28;Caleb Sá;2025-09-27;2025-09-29
4918;270.186.934-03;Alexandre Sales;+55 11 0925 8939;Avenida Anna Liz Araújo, 4;RJ;Petrópolis;2;Smartphone;1800;1;1809.83;9.83;Emilly Martins;2025-10-16;2025-10-27
4919;;;(071) 2814-5385;Avenida Pastor, 9;CE;Caucaia;4;Mouse;80;5;433.18;33.18;Dante Moraes;2025-10-02;2025-10-25
4920;297.134.608-04;Enzo Souza;84 9240-7101;Feira Luiz Miguel Pacheco, 954;CE;Juazeiro do Norte;1;Notebook;3500;10;3526.79;26.79;Henry Gabriel Cavalcanti;2025-08-30;2025-09-09
4921;482.351.790-32;Bella Pastor;+55 21 1767 5254;Vila Caroline das Neves, 34;RJ;Fortaleza;2;Smartphone;1800;2;3624.24;24.24;Dr. Vinícius Garcia;2025-09-17;2025-10-08
4922;591.073.486-57;Amanda Melo;0900 071 2021;Trevo Costela, 5;SP;São Paulo;1;Notebook;3500;2;7031.89;31.89;Alana Albuquerque;2025-09-02;2025-09-28
4923;617.458.329-55;Ana Beatriz Montenegro;+55 11 7121 1492;Passarela de Lopes, 88;MG;Juiz de Fora;3;Fone de Ouvido;250;6;1506.15;6.15;Mariane da Paz;2025-09-21;2025-10-02
4924;261.450.839-05;Isabella Rezende;0900 847 3261;Passarela de Nogueira, 28;MG;Juiz de Fora;5;Teclado;150;7;1083.56;33.56;Matheus Leão;2025-10-07;2025-10-29
4925;546.302.871-08;Luiz Felipe Souza;71 4893-3499;Jardim Enrico da Cunha, 74;CE;Rio de Janeiro;8;HD Externo;400;10;4009.21;9.21;Levi Guerra;2025-09-12;2025-10-23
4926;854.106.397-66;Sarah Guerra;0500 465 8622;Sítio Ramos, 990;SP;São Paulo;5;Teclado;150;7;1083.18;33.18;Natália Vieira;2025-10-10;2025-10-17
4927;674.318.025-44;Dra. Ana Cecília Siqueira;+55 61 6642 3432;Vereda de Garcia;RJ;Fortaleza;10;Webcam;300;6;1829.42;29.42;Valentina Fonseca;2025-10-05;2025-10-20
4928;481.502.639-42;Murilo da Rocha;(081) 4367 3161;Ladeira de Cassiano, 81;SP;Santos;6;Monitor;900;3;2714.43;14.43;Benjamim Sales;2025-09-05;2025-10-04
4929;249.168.057-20;Heloísa Rezende;(021) 7484-6508;Via Moura, 95;CE;Caucaia;5;Teclado;150;4;636.09;36.09;Larissa Correia;2025-09-29;2025-10-04
4930;648.359.712-64;Gustavo Henrique Silveira;(084) 6416 6571;Feira Stephany Jesus, 5;SP;São Paulo;6;Monitor;900;7;948.38;48.38;Dr. Rafael Leão;2025-09-01;2025-09-16
4931;539.820.167-03;Sabrina Rocha;+55 41 4993-7797;Esplanada Albuquerque, 481;CE;Rio de Janeiro;6;Monitor;900;4;3646.65;46.65;Olívia da Cunha;2025-09-21;2025-10-17
4932;450.982.367-38;Cecilia Ribeiro;+55 31 8972 8196;Núcleo de Brito, 7;RJ;Niterói;10;Webcam;300;5;1509.72;9.72;Lorenzo Guerra;2025-09-03;2025-10-14
4933;845.016.297-11;Joaquim Novaes;61 1508-2277;Viela de Monteiro, 60;RJ;Petrópolis;10;Webcam;300;2;613.82;13.82;Bruno Ramos;2025-10-06;2025-10-08
4934;140.295.367-43;Dra. Maria Abreu;(051) 4420-1788;Alameda Thales Rodrigues, 676;RJ;Petrópolis;6;Monitor;900;7;6317.64;17.64;Arthur Miguel Cavalcanti;2025-09-03;2025-09-20
4935;076.438.951-39;Ana Júlia da Costa;+55 (061) 3553 2088;Setor de Souza, 813;MG;Belo Horizonte;6;Monitor;900;8;7247.23;47.23;Helena Cavalcanti;2025-09-21;2025-10-26
4936;726.430.951-70;Dra. Evelyn Jesus;+55 (061) 0463-8062;Estação Monteiro, 21;SP;Santos;10;Webcam;300;7;2126.93;26.93;Lucca da Mota;2025-10-03;2025-10-16
4937;341.926.805-05;Vitor Montenegro;0900 360 3749;Estrada Vieira, 931;RJ;Petrópolis;8;HD Externo;400;5;2005.95;5.95;Joaquim Dias;2025-10-19;2025-11-02
4938;276.580.419-20;Gabriel da Cunha;+55 (041) 8263 8864;Condomínio Pinto, 22;CE;Rio de Janeiro;8;HD Externo;400;7;2831.47;31.47;Guilherme Farias;2025-09-25;2025-10-06
4939;341.065.279-52;Dante Siqueira;+55 (081) 8699 2342;Lagoa Montenegro, 1;CE;Juazeiro do Norte;7;Impressora;700;5;3506.32;6.32;Olivia Cardoso;2025-09-18;2025-10-22
4940;652.149.783-91;Marcelo Azevedo;0900-490-0025;Praça Beatriz Mendes, 44;MG;Belo Horizonte;8;HD Externo;400;3;1249.16;49.16;Yago Rodrigues;2025-10-10;2025-10-18
4941;;;61 1192-4370;Fazenda de Duarte, 30;MG;Belo Horizonte;5;Teclado;150;9;1385.13;35.13;Ana Clara Costela;2025-09-24;2025-10-29
4942;528.073.416-08;Srta. Mirella Viana;(051) 3097 5790;Trecho Campos, 421;CE;Rio de Janeiro;9;Pen Drive;60;8;500.6;20.6;Augusto Barros;2025-10-06;2025-10-07
4943;796.412.305-06;Fernanda Siqueira;(084) 8225-9635;Estrada Bernardo Brito, 7;SP;Santos;6;Monitor;900;7;919.0;19.0;Otto Peixoto;2025-10-16;2025-10-18
4944;572.631.098-59;Catarina Cunha;+55 31 1175 9532;Fazenda Camargo, 62;RJ;Petrópolis;6;Monitor;900;6;5444.68;44.68;Dr. José Pedro da Luz;2025-09-29;2025-10-25
4945;782.063.514-26;Antonella Campos;21 9387 5781;Colônia João Guilherme Fogaça;RJ;Fortaleza;10;Webcam;300;6;1849.09;49.09;Bella Abreu;2025-09-08;2025-10-25
4946;350.689.247-92;Hellena Fonseca;+55 31 5748 5636;Praia de Silveira, 286;CE;Caucaia;3;Fone de Ouvido;250;9;2293.53;43.53;Ana Cecília Sales;2025-09-18;2025-10-31
4947;217.943.560-61;Sr. Apollo Peixoto;+55 51 2171 2264;Vereda Otto Pastor, 15;RJ;Fortaleza;3;Fone de Ouvido;250;2;512.74;12.74;Carlos Eduardo Macedo;2025-10-07;2025-10-17
4948;620.859.713-77;Raquel Ferreira;+55 71 5150 9095;Pátio Lucas da Conceição, 11;MG;Uberlândia;8;HD Externo;400;8;3200.0;42.26;Lorena Rios;2025-09-28;2025-10-25
4949;289.173.405-04;Dra. Laís Alves;0900-672-1810;Praia de Araújo, 109;RJ;Niterói;8;HD Externo;400;6;2413.64;13.64;Camila Vasconcelos;2025-09-10;2025-09-25
4950;735.140.926-99;Sra. Catarina Pacheco;0800-380-0915;Núcleo Brito, 99;SP;Santos;3;Fone de Ouvido;250;1;250.0;6.45;Bárbara Cavalcanti;2025-10-11;2025-10-28
4951;093.827.651-40;Juliana Sales;+55 84 9308-7450;Aeroporto Porto, 47;CE;Caucaia;8;HD Externo;400;4;1626.67;26.67;Sr. Anthony Pereira;2025-09-30;2025-09-30
4952;948.130.275-04;Bento Correia;+55 (061) 9847 7838;Alameda de Camargo, 588;MG;Juiz de Fora;9;Pen Drive;60;2;161.32;41.32;Giovanna Campos;2025-10-26;2025-10-31
4953;867.015.249-58;Natália da Mota;0300 949 2755;Conjunto Maya Ribeiro, 62;CE;Rio de Janeiro;1;Notebook;3500;10;35013.53;13.53;Ana Clara Aragão;2025-09-09;2025-10-29
4954;820.935.714-04;Ana Beatriz Campos;(051) 3789-4985;Estação de Camargo, 28;MG;Belo Horizonte;5;Teclado;150;10;1545.72;45.72;Ana Julia Fogaça;2025-09-04;2025-10-08
4955;428.507.391-97;João Miguel Cirino;11 6883-9290;Viela de Carvalho, 103;MG;Juiz de Fora;5;Teclado;150;5;764.62;14.62;Ana Laura Andrade;2025-09-13;2025-09-21
4956;932.467.180-40;Srta. Cecilia Macedo;+55 11 4157-0061;Rua Ferreira, 702;SP;Campinas;1;Notebook;3500;1;3500.0;27.79;Ian Cavalcanti;2025-09-15;2025-10-23
4957;470.218.653-17;Ísis da Costa;+55 41 2821-1757;Vale de Aparecida, 16;SP;Santos;2;Smartphone;1800;8;14405.23;5.23;Diego Gomes;2025-10-18;2025-10-29
4958;413.576.298-00;Mateus Sales;(041) 8115-9819;Trecho Vasconcelos, 6;MG;Juiz de Fora;2;Smartphone;1800;3;5426.27;26.27;Sr. Lucas Gabriel da Costa;2025-09-13;2025-10-20
4959;498.526.307-92;Ravy Barros;(081) 0343-9037;Morro de da Cruz, 829;RJ;Fortaleza;6;Monitor;900;8;7228.71;28.71;Dra. Sarah Vargas;2025-09-08;2025-09-15
4960;918.752.406-67;Sra. Maria Luiza da Paz;+55 21 6480-5793;Trecho de Albuquerque, 21;MG;Uberlândia;10;Webcam;300;5;1538.53;38.53;Aylla Rezende;2025-09-10;2025-09-14
4961;489.612.573-82;Sra. Mirella Nunes;31 3033 3714;Campo de Santos, 74;CE;Juazeiro do Norte;10;Webcam;300;9;2739.09;39.09;Benício Costa;2025-10-27;2025-11-02
4962;167.230.895-02;Isabel Lopes;11 9289-0891;Campo de da Rocha;MG;Uberlândia;8;HD Externo;400;5;2049.23;49.23;Ana Liz Pinto;2025-09-12;2025-09-26
4963;416.785.923-82;Sabrina Rios;(041) 7214 7707;Passarela de Abreu, 781;RJ;Petrópolis;8;HD Externo;400;10;4043.63;43.63;Oliver Moraes;2025-10-02;2025-10-30
4964;831.956.204-05;Isabel Almeida;(084) 2239 3520;Parque Cirino, 24;MG;Juiz de Fora;3;Fone de Ouvido;250;8;2032.09;32.09;Davi Luiz Costela;2025-10-03;2025-10-30
4965;453.912.067-07;Helena Moura;81 8058-5851;Aeroporto Sales, 82;CE;Juazeiro do Norte;3;Fone de Ouvido;250;7;1759.11;9.11;Maysa Casa Grande;2025-10-18;2025-10-21
4966;841.637.295-00;Sr. Ravi Lucca Cirino;+55 (051) 0115-5619;Parque Maria Luiza Teixeira, 627;CE;Rio de Janeiro;4;Mouse;80;9;756.39;36.39;Sophia Guerra;2025-08-31;2025-09-25
4967;930.758.124-04;Dom Siqueira;+55 41 7402-8048;Distrito André Aparecida, 6;CE;Caucaia;5;Teclado;150;10;1514.03;14.03;Rafaela Freitas;2025-10-09;2025-10-24
4968;751.290.638-21;Lucas da Mota;(051) 0816-0628;Rua de Gomes, 75;SP;Campinas;2;Smartphone;1800;6;10832.78;32.78;Sra. Anna Liz Machado;2025-09-10;2025-09-26
4969;312.680.459-42;Isadora Mendes;21 1506-7678;Praia Francisco Moura, 14;SP;Santos;7;Impressora;700;3;2133.81;33.81;Emanuella Guerra;2025-09-20;2025-10-29
4970;438.071.529-97;Srta. Alícia Marques;0500 460 5210;Quadra Sales, 147;MG;Uberlândia;4;Mouse;80;3;279.01;39.01;Théo Novaes;2025-10-24;2025-10-31
4971;876.314.052-71;Ísis Silveira;+55 41 4966 6169;Condomínio Vitória Melo, 59;CE;Rio de Janeiro;6;Monitor;900;7;6329.83;29.83;Laís Costela;2025-09-20;2025-10-27
4972;391.785.620-40;Allana Moraes;(084) 4349-9858;Viaduto João Gabriel Barbosa;CE;Juazeiro do Norte;1;Notebook;3500;4;14047.97;47.97;Maria Júlia Almeida;2025-10-08;2025-10-08
4973;926.471.035-34;Lara Araújo;+55 81 3928 9191;Trevo Isadora Machado, 84;CE;Juazeiro do Norte;7;Impressora;700;10;7016.87;16.87;Lívia Farias;2025-09-13;2025-10-27
4974;312.875.496-91;Maria Clara Teixeira;+55 (041) 3136-2814;Viaduto de Rezende, 6;MG;Juiz de Fora;6;Monitor;900;2;1828.42;28.42;Isabela Azevedo;2025-09-22;2025-10-29
4975;890.465.712-11;Calebe Duarte;0800-862-5830;Passarela de Pereira, 79;MG;Juiz de Fora;6;Monitor;900;7;6344.6;44.6;Henrique Sales;2025-10-15;2025-10-31
4976;041.263.789-87;Allana Casa Grande;(061) 8257 2128;Estação Rocha, 971;MG;Uberlândia;4;Mouse;80;2;168.92;8.92;Yan Farias;2025-09-02;2025-10-11
4977;356.289.470-83;Asafe Ramos;(011) 3659-0930;Aeroporto de Cavalcanti, 119;MG;Belo Horizonte;2;Smartphone;1800;2;3613.51;13.51;Cecilia Correia;2025-09-12;2025-10-16
4978;836.749.012-69;Lorena Abreu;84 5583 2475;Vale Marques, 88;RJ;Niterói;6;Monitor;900;2;1837.19;37.19;Srta. Alana Peixoto;2025-09-01;2025-09-13
4979;401.625.738-71;Hellena Dias;(011) 4146-5248;Passarela de Nogueira, 26;RJ;Petrópolis;2;Smartphone;1800;5;9036.53;36.53;Theodoro Pires;2025-10-15;2025-10-19
4980;534.867.921-64;Kaique Silveira;71 6435 5009;Distrito de Novais, 95;CE;Caucaia;2;Smartphone;1800;4;7206.21;6.21;Noah Fogaça;2025-09-18;2025-10-26
4981;173.946.582-28;Gael Ferreira;+55 (051) 5215-8054;Viela Barros;MG;Juiz de Fora;8;HD Externo;400;10;4014.3;14.3;Sra. Natália Pires;2025-10-27;2025-10-31
4982;274.391.568-46;Srta. Camila Freitas;61 0808-8851;Jardim Ryan Monteiro, 19;SP;Campinas;9;Pen Drive;60;8;494.74;14.74;Luiz Fernando Caldeira;2025-09-30;2025-10-28
